label,message
ham  ,"Incluso si no te metes en problemas mientras lo convences... solo díselo una o dos veces y simplemente ignora sus mensajes, no los revises ni los leas... simplemente no respondas."
ham  ,"Me voy a Qatar esta noche en busca de una oportunidad. Todo fue rápido. Por favor, agrégame en tus oraciones, querida. Rakhesh"
ham  ,Entonces ¿por qué nadie me habla?
ham  ,Gracias por cuidarme. Realmente lo aprecio.
spam ,Hola. Oferta de fidelidad del cliente: ¡El NUEVO móvil Nokia6650 desde SOLO £10 en TXTAUCTION! Texto de texto: START al n.° 81151 y ¡obtenga el suyo ahora! 4T&Ctxt TC 150p/MTmsg
ham  ,¡Ojalá estuviera contigo ahora!
ham  ,"Jaja, tal vez tengas razón... Me conoces bien. La sensación de agradarle a alguien es genial. Eres más rápida en encontrar a una que todas las chicas de nuestro grupo."
ham  ,"Sí, estaré allí. Me alegro de que hayas venido."
ham  ,Hazlo bien :) todo será por poco tiempo. Se avecinan buenos tiempos:
ham  ,Acabo de levantarme. Tengo que salir de la habitación muy pronto. No había atrasado los relojes hasta las 8. Les grité a todos que se levantaran y luego me di cuenta de que eran las 7. Wahay. Otra hora en la cama.
ham  ,Vale. Puede que haya un gimnasio gratuito por ahí.
ham  ,A los hombres les gustan las mujeres bajitas. Míralo a los ojos.
ham  ,"No sé, solo dijo ""ve al Lido"". Son las 9:30 a la misma hora."
ham  ,"Prometo cuidarte bien, princesa. Ahora tengo que irme. Envíame fotos cuando puedas. ¡Ttyl!"
spam ,Estás suscrito al mejor servicio de contenido móvil del Reino Unido por 3 £ cada 10 días hasta que envíes STOP al 82324. Línea de ayuda 08706091795
ham  ,"¿Hay alguna razón por la que no hemos hablado este año? De todos modos, que tengas una gran semana y todo lo mejor en tu examen."
ham  ,Para el lunes de la semana que viene. Dame la idea completa.
spam ,¿Te das cuenta de que en unos 40 años tendremos miles de ancianas con tatuajes?
spam ,Tienes un anuncio importante de servicio al cliente de PREMIER.
ham  ,No me des ese labio cavernícola
ham  ,¿Cuándo llegaste a la biblioteca?
ham  ,"Lo siento mucho, no reconozco este número y ahora estoy confundido :) ¿Quién eres, por favor?"
ham  ,Entonces ¿por qué no gritaste?
ham  ,No puedo pensar en nadie que tenga *habitación libre* en este momento.
ham  ,"La fe hace que las cosas sean posibles, la esperanza hace que las cosas funcionen, el amor hace que las cosas sean hermosas. ¡Que tengas las tres cosas en esta Navidad! ¡Feliz Navidad!"
ham  ,Deberías haber hecho una cita
ham  ,"Llámame cuando tú/Carlos esté/estés aquí, la vibración de mi teléfono está funcionando mal y es posible que no escuche los mensajes de texto."
spam ,"París romántico. 2 noches, 2 vuelos desde 79 £ Reserva ahora 4 el año que viene. Llama al 08704439680. Se aplican términos y condiciones."
ham  ,"Estamos en casa de la abuela. Oh, Dios, ¿sigues enferma? Me sentí fatal esta mañana, pero creo que solo tengo resaca. Otra noche más. Nos vamos el sábado."
spam ,"¡Urgente! ¡El premio garantizado de £500 aún no ha sido reclamado! Llame al 09066368327 AHORA. Fecha de cierre: 04/09/02 Código de reclamación: M39M51 £1,50 p. m. Más desde el móvil: 2B Eliminado: Moby PO Box 734LS27YF"
ham  ,"Nada más que decirte que te lo pedirías porque eres guapo... Pero ayer fuimos a Mt Faber... Ayer ya salimos, mamá, así que hoy no saldré... Solo llámame..."
ham  ,De antemano le deseo a usted y a su familia una Feliz Navidad y un FELIZ Año NUEVO.
spam ,"UR ganó una escapada a la ciudad y podría GANAR un paquete de compras de verano de £200 cada semana. Envíe un mensaje de texto con la palabra STORE al 88039. SkilGme. TsCs087147403231¡Gana semana! Edad 16 £1,50 por semana."
ham  ,"No voy, tengo algo que hacer, a menos que se reúnan para cenar mañana... Jaja, me pregunto quién irá esta vez..."
ham  ,"Lo siento, llamaré más tarde."
ham  ,No puedo atender el teléfono en este momento. Por favor envíenme un mensaje.
ham  ,¡Jaja! ¡Ya lo sé! Son muy dramáticos. Las escuelas ya cerraron mañana. Al parecer no podemos conducir con los dos centímetros y medio de nieve que se supone que caerán.
ham  ,¡No llegamos a ninguna parte con esta maldita búsqueda de trabajo!
ham  ,"¡Jaja! ¡Eres un borracho! Solo me estoy peinando en este momento. Sí, todavía me levanto hasta las 4 de la noche. ¿Cuál es el plan?"
ham  ,"No me importa, ven aquí, no vas a escaparte de esta mierda dos veces seguidas."
ham  ,Estaré allí en &lt;#&gt; minutos. ¿Tienes espacio?
ham  ,Solo durmiendo...y navegando
ham  ,Gracias por recoger la basura.
ham  ,¿Por qué no vas y le dices a tu amigo que no estás segura de querer vivir con él porque fuma demasiado y luego pasas horas rogándole que venga a fumar?
ham  ,"Hola, soy Kate. Fue un placer verte esta noche. Te llamaré mañana. ¡Tuve la oportunidad de cantar y un chico me dio su tarjeta! xxx"
ham  ,"Feliz año nuevo, querido hermano. Te extraño mucho. Acabo de recibir tu número y decidí enviarte este mensaje de texto deseándote solo felicidad. Abiola"
ham  ,Eso significa abrir la puerta.
ham  ,"¿Qué opinas de mí? 1. Superior 2. Jada 3. Kusruthi 4. Adorable 5. Silenciosa 6. Carácter especial 7. No madura 8. Elegante 9. Sencilla Por favor, responde."
ham  ,"Hmmm... pensé que habíamos dicho 2 horas de esclavitud, no 3... Llegas tarde... ¿Cómo debería castigarte?"
ham  ,¿Cerveza?
spam ,Tienes un anuncio importante de servicio al cliente de PREMIER. ¡Llama ahora al TELÉFONO GRATUITO 0800 542 0578!
ham  ,No lo creo. Se apaga de forma aleatoria a los 5 minutos de abrirlo.
ham  ,"Se suponía que vendría pero no pudo venir, aunque todavía está en la ciudad."
ham  ,"Lo hace por sí solo. La mayoría de las veces corrige mi ortografía, pero a veces obtiene una palabra completamente diferente. Imagínese."
spam ,¿Alguna vez pensaste en vivir una buena vida con una pareja perfecta? Solo envíame un mensaje de texto con NOMBRE y EDAD para unirte a la comunidad móvil. (100 p/SMS)
spam ,"5 tonos polifónicos de alta calidad gratis. Llama al 087018728737, tarifa nacional. Recibe una melodía de alta calidad cada semana. Solo envía un mensaje de texto con la palabra SUBPOLY al 81618, £3 por tono. Anula la suscripción al 08718727870."
ham  ,"Buen día, querida, que tengas un buen día."
ham  ,"Espero que hayas disfrutado del juego de ayer. Perdón por no haberme puesto en contacto contigo, pero quiero que sepas que te estamos esperando con cariño. Que tengas una gran semana. Abiola"
ham  ,Todo lo mejor para ti mañana :-)
ham  ,¿Y DÓNDE ESTÁS EN DOGBREATH? ¡SUENA COMO JAN C! ¡¡¡ESO ES TODO!!!
ham  ,"Dios mío, quiero gritar. ¡Me pesé y perdí más peso! ¡Guau!"
ham  ,Generalmente no hay ninguno. Es un sustantivo incontable (u en el diccionario). ¿Partes de la investigación?
ham  ,Realmente me deprime simplemente estar aquí.
spam ,"Cliente de Orange, ahora puede solicitar su actualización GRATUITA a TELÉFONO CON CÁMARA por su fidelidad. Llame ahora al 0207 153 9996. Oferta finaliza el 14 de marzo. Se aplican términos y condiciones. Opción de exclusión disponible"
ham  ,"Petey, muchacho, ¿dónde estás? Todos tus amigos y yo estamos en Kingshead. Ven si puedes. Amor, Nic."
ham  ,"Ok, te enviaré un mensaje antes de salir de casa."
ham  ,Dame unos cuantos fue hace &lt;#&gt; minutos
spam ,"¡Última oportunidad! ¡Reclame hoy mismo sus vales de descuento por valor de 150 £! Envíe ahora un mensaje de texto con la palabra SHOP al 85023. ¡SavaMob ofrece productos móviles! T Cs SavaMob POBOX84, M263UZ. £3.00 Sub. 16"
ham  ,La cita es a las &lt;TIME&gt; am. No es mi culpa que no me escuches. Te lo dije dos veces.
spam ,¡GRATIS durante la primera semana! Tono Nokia n.° 1 para tu móvil todas las semanas. Solo envía un mensaje de texto con la palabra NOKIA al 8077. Comienza a enviar mensajes de texto y avísale a tus amigos. www.getzed.co.uk PO Box 36504 W45WQ 16+ norm150p/tono
spam ,"Ha ganado un premio garantizado de £200 o incluso £1000 en efectivo. Para reclamar su premio, llame gratis al 08000407165 (mayores de 18 años) o llame al 88222 PHP. RG21 4JX"
ham  ,K Estaré allí antes de las 4.
ham  ,"Lo jugué en 3D, es muy importante"
ham  ,"Claro, pero asegúrate de que sepa que aún no fumamos."
ham  ,"Buuu, siempre trabajas. Solo déjalo."
ham  ,Me tomaré medio día libre porque no me siento bien.
ham  ,"Ugh, no quiero salir de la cama. Hace mucho calor."
ham  ,S:)s.nervioso &lt;#&gt; :)
ham  ,"Entonces, hay un anillo que viene con los disfraces de los chicos. Está ahí para que puedan obsequiárselo a sus futuras esposas. Pista Pista"
spam ,"Felicitaciones, recibió vales de regalo de CD por £500 y entrada gratuita a nuestro sorteo semanal de £100. Envíe un mensaje de texto con la palabra MUSIC al 87066. TnC: www.Ldew.com1win150ppmx3age16"
ham  ,¿Puedo tomar prestado tu bolso?
spam ,"Simonwatson5120 superó tu oferta en el reproductor de DVD Shinco. 2 Haz otra oferta, visita sms.ac/smsrewards 2 para finalizar las notificaciones de oferta, responde END OUT"
ham  ,¿Dónde está mi chico? Te extraño... ¿Qué pasó?
ham  ,"Tiene muchos usados, nena, pero el modelo no ayuda. Tienes que llevárselo y él lo emparejará."
ham  ,¿También traerás a Galileo o Dobby?
ham  ,Entonces ¿por qué no respondes?
ham  ,"¡BUUU, AMOR! ¿DISFRUTAS DE TU TRABAJO? ¡PARECÍA QUE TE VA BIEN, CARIÑO! ¿ESPERO QUE ESTÉS BIEN? CUÍDATE Y TE HABLARÉ PRONTO. MUCHO QUIÉRME, XXXX."
ham  ,"¡Buenas tardes, Starshine! ¿Cómo está mi chico? ¿Ya me desea? ¿Tiene ganas de follarme? *bebe un capuchino* Te extraño, nena *beso provocador*"
ham  ,"Estoy en la carretera, así que no puedo enviar mensajes de texto."
spam ,"SERVICIOS DE SMS. Para obtener créditos de texto incluidos, visite www.comuk.net. Inicie sesión = 3qxj9. Cancele la suscripción con STOP, sin cargo adicional. Ayuda: 08702840625.COMUK. 220-CM2 9AE"
spam ,"25p 4 Canción de Children in Need de Alfie Moon en tu móvil. Cuéntaselo a tus amigos. Envía un mensaje de texto con el mensaje ""Caridad"" al 8007 para Nokia o ""Caridad"" para Poly: zed 08701417012 beneficio para caridad."
ham  ,¡Que tengas una buena noche! Ttyl
ham  ,Hmm... Pedazos y piezas lol... *suspira*...
ham  ,Jajajajajajajajaja usa tu cerebro querida
ham  ,Hola. ¿Tienes algún correo?
ham  ,"Lo siento, la luz se puso verde, quise decir que otro amigo quería &lt;#&gt; vale la pena, pero puede que no esté cerca"
ham  ,"Gracias por lo de ayer, señor. Ha sido maravilloso. Espero que haya disfrutado del entierro. MojiBiola"
spam ,"Tienes un admirador secreto. REVELA quién piensa que eres tan especial. Llama al 09065174042. Para cancelar la suscripción, responde REVELA. 1,50 por mensaje recibido. Atención al cliente: 07821230901"
ham  ,"Hola amigo, es una autocaravana. ¿Pasaste unas buenas vacaciones? Solo un mensaje para saludarte porque no te he enviado ninguna en mucho tiempo. Empecé a conducir, así que mantente alejado de las carreteras. RVx"
spam ,"Estimado titular del vale: Para reclamar la oferta de esta semana, desde su PC, acceda a http://www.e-tlp.co.uk/expressoffer. Se aplican los términos y condiciones. Para dejar de recibir mensajes de texto, envíe STOP al 80062"
ham  ,"Muchas gracias. Cuando hablamos por Skype con KZ y Sura, no tuvimos el placer de contar con tu compañía. Espero que estés bien. ¡Te hemos dado un ultimátum! Estamos en la cuenta regresiva hasta el final. ¡Disfrútalo! Este es el mensaje que te envié hace días."
ham  ,Seguramente ofrecerá resultados:)
ham  ,Buenos días mi querido........... Que tengas un gran y exitoso día.
spam ,"¿Quieres 750 minutos en cualquier momento y en cualquier red, 150 mensajes de texto y un teléfono con VIDEO NUEVO por solo cinco libras por semana? Llama al 08002888812 o responde para que te lo entreguemos mañana."
ham  ,"Señor, me he retrasado en el pago del alquiler durante los últimos meses y tuve que pagar un cargo de $ &lt;#&gt;. Pensé que sería desconsiderado de mi parte insistir sobre algo que usted da a un gran costo para sí mismo y es por eso que no dije nada. Sin embargo, estoy en recesión y no podré pagar el cargo este mes, por eso le pedí que lo hiciera mucho antes de fin de mes. ¿Puede ayudarme, por favor? Gracias"
spam ,Intentamos comunicarnos con usted con respecto a nuestra oferta de Nuevo Videoteléfono 750 en cualquier momento en cualquier red. Alquiler de videocámara a MITAD DE PRECIO. Llame al 08000930705 o responda para la entrega el miércoles.
spam ,Última oportunidad para reclamar sus vales de descuento por valor de 150 £. Envíe un mensaje de texto con la palabra SÍ al 85023 ahora. SavaMob-member ofrece términos y condiciones para dispositivos móviles: 08717898035. £3.00 Sub. 16. Elimine el mensaje de texto X o STOP
ham  ,Te amo tanto que no entiendes lo especial que eres para mí. Te llamo mañana. Te amo. xxx
ham  ,"Por favor envíeme un correo electrónico completo sobre a quién le voy a pagar, cuándo y cuánto."
ham  ,La madre de nuestro Prashanthettan falleció anoche. Oremos por ella y su familia.
spam ,Urgente! Llama al 09066350750 desde tu teléfono fijo. Tus vacaciones de 4* en Ibiza de cortesía o 10 000 en efectivo esperan tu recogida. Condiciones generales de la SAE. APARTADO DE CORREOS 434 SK3 8WP 150 ppm 18+
ham  ,K.k:)¿cuando te vas?
ham  ,"Mientras tanto, en la suite de mierda: Xavier decidió avisarnos con &lt;#&gt; segundos de anticipación que Samantha iba a venir y que estaba tocando la guitarra de Jay para impresionarla o algo así. Además, no creo que Doug se dé cuenta de que ya no vivo aquí."
ham  ,Mi estómago ha sufrido tantos traumas que juro que no puedo comer. Será mejor que baje de peso.
ham  ,Estoy en la oficina:) ¿Qué pasa? Envíame un mensaje ahora. Te llamaré en el descanso:).
ham  ,"Sí, apenas hay espacio para los dos, X tiene demasiados zapatos. Lo siento, amigo, nos vemos luego."
spam ,"¡Oferta de hoy! ¡Reclama tus vales de descuento por valor de 150 £! Envía un mensaje de texto con la palabra YES al 85023 ahora. SavaMob, ofertas para miembros móviles. T Cs 08717898035. £3.00 Sub. 16 . Cancelar sub responder X"
ham  ,¿Ya llegaste al huerto? ¿Quieres ir a comprar entradas primero?
ham  ,"¡Soy real, nena! Quiero sacar a relucir la tigresa que llevas dentro..."
ham  ,No da si lo ejecutas se activa la version completa da.
ham  ,"¡AH POBRE BEBÉ! ESPERO QUE TE SIENTAS MEJOR, AMOR. PROBABLEMENTE SEA UNA SOBREDOSIS DE TRABAJO. TEN CUIDADO. HABLAMOS CON NOSOTROS CON MUCHO AMOR, JEN XXX."
ham  ,Deja de contarme la historia. Le dije que lo había devuelto y me dice que no debería volver a pedirlo.
spam ,¡Habla de cosas sexys! Haz nuevos amigos o enamórate en el servicio de citas por texto más discreto del mundo. Solo envía un mensaje de texto con la palabra VIP al 83110 y descubre a quién puedes conocer.
ham  ,¿Vas a sacar a tu bebé?
ham  ,"Hola, mañana llegaré por la mañana. <DECIMAL> Estaré allí en Sathy y luego iremos a la oficina de RTO. Contéstame cuando llegue a casa."
ham  ,Cucharas ¿entonces está bien?
ham  ,¿Acaba de decir que alguien se llama Tampa?
ham  ,Estoy trabajando ahora. Lo tendré en unos minutos.
ham  ,Tu hermano es un genio
ham  ,"Lo siento, supongo que cuando pueda ponerme en contacto con mis contactos, ¿quizás en una o dos horas? Te enviaré un mensaje de texto."
ham  ,¿Has averiguado a qué hora sale el autobús porque necesito arreglar algunas cosas?
ham  ,"Amigo, he estado viendo muchas corbetas últimamente."
spam ,"Felicitaciones, ha ganado un suministro de CD por un año de Virgin Records o un regalo misterioso. Llame al 09061104283. Términos y condiciones: www.smsco.net £1.50pm aprox. 3 minutos."
ham  ,"Lo mismo aquí, pero considero que los muros y los búnkeres y esas cosas son importantes solo porque nunca juego en modo pacífico, pero supongo que tu lugar es lo suficientemente alto como para que no importe."
spam ,PRIVADO! Su estado de cuenta del año 2003 correspondiente al número 07808 XXXXXX muestra 800 puntos S.I.M. sin canjear. Llame al 08719899217 Código de identificación: 41685 Caduca el 11/07/04
spam ,Hola. Necesitamos algunos tipos elegantes para probar productos para Champneys. ¿Puedo apuntarte? Necesito tu dirección y fecha de nacimiento lo antes posible.
