label,message,processed_text,language
ham  ,"Mal posso esperar por Cornwall. Espero que esta noite não seja tão ruim também, mas é uma merda de noite de rock. De qualquer forma, vou dormir agora, tenha uma boa noite. Falo com você em breve.",mal poss esper cornwall esper noit to ruim tambm merd noit rock qualqu form vou dorm agor boa noit fal voc brev,portuguese
ham  ,"Por favor, me ajude a dizer a Sura que estou esperando uma bateria da Hont. E se você puder, por favor, me envie uma mensagem sobre como baixar filmes. Obrigado",favor ajud diz sur esper bat hont voc pud favor envi mensag sobr baix film obrig,portuguese
spam ,Ligue para Amanda para renovar ou atualizar seu aparelho T-Mobile atual gratuitamente. A oferta termina hoje. Tel. 0845 021 3680 sujeito aos T's e C's,lig amand renov atualiz aparelh tmobil atual gratuit ofert termin hoj tel sujeit ts cs,portuguese
ham  ,"Não encontrou uma maneira de obter outro aplicativo para seu telefone, hein? Você vai ao cibercafé? Você aceitou aquele emprego? Nossa, preciso de você, querida. Estou louco para te ver...",encontr maneir obter outr aplic telefon hein voc vai cibercaf voc aceit empreg precis voc quer louc ver,portuguese
ham  ,"Eu só trabalho de segunda a quinta, mas sábado não posso... Reservei agora... Qual outro dia você está livre?",s trabalh segund quint sbad poss reserv agor outr dia voc est livr,portuguese
ham  ,Ü vindo nos buscar oredi...,vind busc ored,portuguese
ham  ,Qual é o endereço da babá?,ender bab,portuguese
spam ,"URGENTE!! Suas férias 4* na Costa Del Sol ou £ 5000 aguardam coleta. Ligue para 09050090044 agora para reivindicar. SAE, TC s, POBox334, Stockport, SK38xh, Custo £ 1,50/pm, Máx. 10 minutos",urgent fri cost del sol aguard colet lig agor reivindic sae tc s pobox stockport skxh cust pm mx minut,portuguese
ham  ,Você já comeu? Que horas você quer que eu venha?,voc j com hor voc quer venh,portuguese
spam ,"Quer um novo Video Phone? 750 a qualquer hora, qualquer rede mins? Aluguel de linha pela metade do preço e texto grátis por 3 meses? Responda ou ligue para 08000930705 para entrega grátis",quer nov vid phon qualqu hor qualqu red mins aluguel linh metad pre text grtis mes respond lig entreg grtis,portuguese
ham  ,"Ei, me ligue quando tiver oportunidade, um amigo meu queria que eu lhe perguntasse sobre um grande pedido",ei lig oportun amig quer pergunt sobr grand ped,portuguese
ham  ,"Essa única resposta única estamos brigando? Além disso, eu disse que estou quebrado e você não respondeu",nic respost nic brig alm diss diss quebr voc respond,portuguese
ham  ,Certamente coloca as coisas em perspectiva quando algo assim acontece,cert coloc cois perspect algo assim acontec,portuguese
ham  ,Agora tem tv 2 assista meh? Você não trabalha hoje?,agor tv assist meh voc trabalh hoj,portuguese
ham  ,Eu me senti tão... sem nenhuma razão aparente... Ese he... E eu?,sent to nenhum raz aparent ese he,portuguese
spam ,Seu celular tem 11 meses ou mais? Você tem direito a atualizar para os últimos celulares coloridos com câmera de graça! Ligue para a Mobile Update Co GRÁTIS em 08002986030,celul mes voc direit atualiz ltim celul color cmer gra lig mobil updat co grtis,portuguese
ham  ,Como vai? Tem alguma atividade emocionante do tipo karaokê planejada? Estou pensando se jogo futebol esta noite. Mas estou com preguiça.,vai algum ativ emocion tip karaok planej pens jog futebol noit pregu,portuguese
ham  ,Eu disse que viria na quarta-feira.,diss vir quartafeir,portuguese
ham  ,"Tudo bem, ligue para a mãe e divirta-se",tud bem lig divirtas,portuguese
spam ,"Caro portador de voucher, Para reivindicar a oferta desta semana, no seu PC, acesse http://www.wtlp.co.uk/text. Termos e condições se aplicam.",car portador vouch reivindic ofert dest seman pc acess term condi aplic,portuguese
ham  ,"Bem, se estou tão desesperado, vou ligar para Armand novamente",bem to desesper vou lig armand nov,portuguese
ham  ,Você está no trabalho agora?,voc est trabalh agor,portuguese
spam ,"Parabéns! O telefone com câmera de vídeo Nokia 3650 é seu Ligue para 09066382422 As chamadas custam 150 ppm A duração média da chamada é de 3 minutos, variando de celulares com mais de 16 anos Fechar 300603 post BCM4284 Ldn WC1N3XX",parabns telefon cmer vde nok lig cham cust ppm dura mdi cham minut vari celul anos fech post bcm ldn wcnxx,portuguese
ham  ,"Não ouvi nada e ele não está respondendo minhas mensagens, então acho que ele vacilou. Dito isso, o jb é fantástico",ouv nad est respond mensagens ento acho vacil dit jb fantstic,portuguese
ham  ,"Mmmmmm... Eu te amo, tanto, Ahmad... Mal posso esperar para que este ano comece, pois cada segundo me leva mais perto de estar ao seu lado. Feliz Ano Novo, meu amor!!",mmmmmm amo tant ahmad mal poss esper ano comec pois cad segund lev pert lad feliz ano nov amor,portuguese
ham  ,"Por favor, qual é o nome completo da escola de piadas, porque as taxas na universidade da Flórida parecem ser &lt;#&gt; k. Por favor, me ligue de volta",favor nom complet escol piad porqu tax univers flrid parec ltgt k favor lig volt,portuguese
ham  ,"Desculpe, ligo mais tarde",desculp lig tard,portuguese
ham  ,Ok... Mas eles disseram que tenho dentes do siso escondidos lá dentro e talvez precisem ser removidos.,ok diss dent sis escond l dentr talvez precis remov,portuguese
ham  ,"E por favor, bebam bastante água",favor beb bastant gua,portuguese
ham  ,Como você está? Como está a rainha? Você vai para o casamento real?,voc est est rainh voc vai casament real,portuguese
ham  ,"Ele está em lag. Essa é a parte triste, mas mantemos contato graças ao skype",est lag part trist mant contat gra skype,portuguese
ham  ,"Ok, então vamos juntos...",ok ento vam junt,portuguese
ham  ,Duas equipes esperando por alguns jogadores,duas equip esper alguns jogador,portuguese
ham  ,Você pode me enviar uma cópia do relatório?,voc pod envi cpi relatri,portuguese
ham  ,"olá, como vai você? Espero que esteja bem. Te falo sobre você hoje. Te amo e sinto sua falta. Se cuida.",ol vai voc esper bem fal sobr voc hoj amo sint falt cuid,portuguese
ham  ,"Ok, da, eu já planejei. Eu vou escolher você.",ok j planej vou escolh voc,portuguese
spam ,Urgente! Ligue para 0906346330. Seu ABTA 4* Spanish Holiday de cortesia ou £ 10.000 em dinheiro aguardam coleta SAE T&Cs BOX 47 PO19 2EZ 150ppm 18+,urgent lig abta spanish holiday cortes dinheir aguard colet sae tcs box po ez ppm,portuguese
ham  ,"Desculpe, ligarei mais tarde na reunião",desculp lig tard reuni,portuguese
ham  ,Eu realmente preciso de uma merda antes de amanhã e sei que você não vai acordar antes das 6,realment precis merd antes amanh sei voc vai acord antes,portuguese
ham  ,Estou bem. Você se registrou para votar?,bem voc registr vot,portuguese
ham  ,"Hmm, ok, vou ficar por uma hora porque meu olho está muito dolorido!",hmm ok vou fic hor porqu olho est dolor,portuguese
ham  ,"Caro, peguei o ônibus direto para Calicut",car pegu nibus diret calicut,portuguese
ham  ,Mm umma peça para vava também vir dizer a ele que podemos brincar juntos mais tarde,mm umma pea vav tambm vir diz pod brinc junt tard,portuguese
ham  ,"Bem, o preço geral é &lt;#&gt; /oz, me avise se/quando/quanto você quer",bem pre geral ltgt oz avis sequandoquant voc quer,portuguese
ham  ,"Desculpe, ligo mais tarde",desculp lig tard,portuguese
ham  ,"Cada momento do dia tem seu próprio valor - a manhã traz esperança, a tarde traz fé, a noite traz amor, a noite traz descanso, desejo que você encontre todos eles hoje. Bom dia",cad moment dia prpri valor manh traz esperan tard traz f noit traz amor noit traz descans desej voc encontr tod hoj bom dia,portuguese
ham  ,&lt;#&gt; w jetton ave se você esqueceu,ltgt w jetton ave voc esquec,portuguese
ham  ,"Ok, estou voltando para casa agora.",ok volt cas agor,portuguese
ham  ,Não é possível usar selos estrangeiros neste país.,possvel usar sel estrangeir nest pas,portuguese
spam ,"Minutos duplos e txts 4 6 meses de Bluetooth GRÁTIS na Orange. Disponível em telefones Sony, Nokia Motorola. Ligue para MobileUpd8 em 08000839402 ou call2optout/N9DX",minut dupl txts mes bluetooth grtis orang disponvel telefon sony nok motorol lig mobileupd calloptoutndx,portuguese
ham  ,"Desculpe, é muita coisa de amigo de amigo, estou prestes a falar com o cara que realmente quer comprar",desculp muit cois amig amig prest fal car realment quer compr,portuguese
spam ,"GRÁTIS na 1ª semana! No1 Nokia tone para seu celular toda semana, basta enviar uma mensagem de texto para NOKIA para 8007. Comece a enviar mensagens de texto e conte aos seus amigos www.getzed.co.uk POBox 36504 W45WQ norm150p/tone 16+",grtis seman nok ton celul tod seman bast envi mensag text nok comec envi mensagens text cont amig pobox wwq normpton,portuguese
spam ,"Quer dar um toque no seu fone com um novo tom semanal, responda TONES2U 2 este texto. www.ringtones.co.uk, o original e melhor. Tones Taxas de operadora de rede de 3 GBP se aplicam",quer dar toqu fon nov tom semanal respond tonesu text original melhor ton tax oper red gbp aplic,portuguese
spam ,"vamos lá, gata, me deixa excitada, *me excita*! Me mande uma mensagem com sua fantasia agora, gata -) Estou gostosa, pegajosa e preciso de você agora. Todas as respostas custam £ 1,50. 2 cancelar enviar PARAR",vam l gat deix excit excit mand mensag fantas agor gat gostos pegaj precis voc agor tod respost cust cancel envi par,portuguese
ham  ,Eu virei amanhã di,vir amanh di,portuguese
ham  ,Atualização de Wylie: meu traficante de maconha Carlos foi libertado e teve uma aula com Lunsford,atualiza wyli trafic maconh carl libert aul lunsford,portuguese
ham  ,"Você está feliz, baby? Você está bem? Você aceitou aquele emprego? Espero que esteja bem. Eu te mando um beijo para te fazer sorrir do outro lado do mar... *beijo* *beijo*",voc est feliz baby voc est bem voc aceit empreg esper bem mand beij faz sorr outr lad mar beij beij,portuguese
ham  ,"O filme C é uma decisão de última hora, mas eu não estou interessado.",film c decis ltim hor interess,portuguese
ham  ,"Como você está aproveitando este semestre? Cuide-se, irmão.",voc est aproveit semestr cuides irmo,portuguese
spam ,INFORMAÇÕES IMPORTANTES 4 USUÁRIO ORANGE 0796XXXXXX. HOJE É SEU DIA DE SORTE!2 DESCUBRA POR QUE ENTRE EM http://www.urawinner.com HÁ UM PRÊMIO FANTÁSTICO ESPERANDO POR VOCÊ!,informa import usuri orang xxxxxx hoj dia sort descubr h prmi fantstic esper voc,portuguese
ham  ,"Abra a porta, estou aqui",abra port aqu,portuguese
ham  ,"Vamos usá-lo na próxima semana, princesa :)",vam uslo prxim seman princes,portuguese
ham  ,Ou eu vou para casa primeiro e espero por mim. Eu coloco minhas coisas no chão primeiro.,vou cas primeir esper mim coloc cois cho primeir,portuguese
ham  ,"Quero kfc, é terça-feira. Só compro 2 refeições, APENAS 2. Sem molho. Só 2 Mark. 2!",quer kfc terafeir s compr refei apen molh s mark,portuguese
ham  ,"Não, da:) ele é estúpido, da... sempre mandando mensagens assim:) não acredite em nenhuma dessas mensagens. Pandy é louco:)",estpid sempr mand mensagens assim acredit nenhum dess mensagens pandy louc,portuguese
ham  ,"Ei, quando você vai ligar?",ei voc vai lig,portuguese
spam ,"Alerta de chamada perdida. Esses números ligaram, mas não deixaram mensagem. 07008009200",alert cham perd nmer lig deix mensag,portuguese
ham  ,"Eu participei, mas não há nada lá.",particip h nad l,portuguese
ham  ,"Ard 530 como aquele lor. Nós apenas nos encontramos na estação de mrt, então ü dun haf para sair.",ard lor ns apen encontr esta mrt ento dun haf sair,portuguese
ham  ,Não querida eu estava dormindo :-P,quer dorm p,portuguese
ham  ,Er mw estou cheio de verdade está tudo bem,er mw chei verdad est tud bem,portuguese
ham  ,Estarei no consultório por volta das 16h. Agora vou para o hospital.,estar consultri volt h agor vou hospital,portuguese
ham  ,"Na verdade, estou esperando 2 semanas quando eles começarem a colocar o anúncio.",verdad esper seman com coloc annci,portuguese
ham  ,"Qualquer coisa, se todos forem, então eu vou...",qualqu cois tod ento vou,portuguese
ham  ,"Você está livre no satélite? Você quer assistir casos infernais comigo, Darren e talvez xy?",voc est livr satlit voc quer assist cas infern comig darren talvez xy,portuguese
ham  ,"Observação: se alguém ligar de uma empresa de celular e pedir para você digitar # &lt;#&gt; ou # &lt;#&gt;. Não faça isso. Desligue a ligação, porque é uma tentativa de 'terrorista' de usar o número do cartão SIM. Isso foi confirmado pela Nokia e Motorola e foi verificado pela CNN IBN.",observa algum lig empres celul ped voc digit ltgt ltgt faa deslig liga porqu tentat terror usar nmer cart sim confirm nok motorol verific cnn ibn,portuguese
ham  ,"Ei, você está por aí? Um amigo meu está querendo me pegar mais tarde hoje à noite",ei voc est amig est quer peg tard hoj noit,portuguese
ham  ,Correção automática idiota no meu telefone,corr automt idiot telefon,portuguese
ham  ,Despejo duplo esta semana - Spiral e Michael e boa viagem para eles!,despej dupl seman spiral michael boa viag,portuguese
ham  ,"O mundo sofre muito... Não por causa da violência das pessoas más. Mas por causa do silêncio das pessoas boas!, Boa noite....",mund sofr caus violnc pesso ms caus silnci pesso boas boa noit,portuguese
ham  ,"Ok, isso é legal. É, perto da Raglan Rd ou Edward Rd. Atrás do campo de críquete. Me avise quando estiver por perto, te vejo na terça.",ok legal pert raglan rd edward rd atrs camp crquet avis pert vej ter,portuguese
ham  ,"Compre um ovo para mim, por favor :)",compr ovo mim favor,portuguese
ham  ,Você começou em skye,voc com skye,portuguese
ham  ,"Você reservou a cabana? E também seu tempo livre? Como você está, por falar nisso?",voc reserv caban tambm temp livr voc est fal niss,portuguese
ham  ,"E vários para você, senhor.",vri voc senhor,portuguese
ham  ,Você realmente dorme muito. Meu pai me acordou às 10 da manhã para almoçar hoje.,voc realment dorm pai acord s manh almo hoj,portuguese
ham  ,Estou em casa. Por favor ligue,cas favor lig,portuguese
ham  ,Meu amor... Espero que você não esteja fazendo nada drástico. Não ouse vender seu pc ou seu telefone...,amor esper voc faz nad drstic ous vend pc telefon,portuguese
ham  ,Agora que cheguei em casa... Estou muito cansado agora... Voltarei amanhã,agor chegu cas cans agor volt amanh,portuguese
spam ,"FREEMSG: Nossos registros indicam que você pode ter direito a 3.750 libras pelo acidente que teve. Para reivindicar gratuitamente, responda SIM a esta mensagem. Para cancelar, envie STOP",freemsg registr indic voc pod ter direit libr acident reivindic gratuit respond sim mensag cancel envi stop,portuguese
spam ,"Você pode GANHAR £ 100 em vales-presente de música toda semana a partir de AGORA Envie a palavra SORTEIO para 87066 TsCs www.Idew.com SkillGame, 1Winaweek, idade 16. 150 ppermessAssinatura",voc pod ganh valespresent msic tod seman part agor envi palavr sortei tscs skillgam winaweek idad ppermessassinatur,portuguese
